,0,1,2,3,4,5,6,7
0,0.9419124218051832,0.9660697446125638,0.9159964245612184,0.9678284173656582,0.8850144633720985,0.9403669720457033,0.972212439135223,0.979512535037131
1,0.9423592493297587,0.9705323184690756,0.9124218043678088,0.9722966926074202,0.8863086343223782,0.9405803772728787,0.9723446106371305,0.9795999329589781
2,0.9396782841823056,0.971264366885762,0.906166219029342,0.9731903476557726,0.881338385620547,0.9375866847260349,0.9679306415069627,0.976215888565273
3,0.9405719392314567,0.9722222212909748,0.9070598740776944,0.974084002704125,0.8831297238027026,0.9385113264269481,0.9690626844311555,0.9768877054424168
4,0.9333631484794276,0.9681159410936077,0.8962432907904799,0.9704830044986734,0.8691247119407298,0.930794240162195,0.9647178548455747,0.972461236893351
